hex_id,label_id,cx,cy,r,g,b,area,deltaE,scale_idx,value,row,col
1,8,415.4703707044286,102.43663750338234,0,107,16,11087,0.0,11,530.70856,0,0
2,9,533.928493350337,102.62998724722172,0,107,16,10978,0.0,11,530.70856,0,1
3,10,652.9019822782498,102.75966018087148,0,107,16,10947,0.0,11,530.70856,0,2
4,11,771.4646684831971,102.77284287011807,0,107,16,11010,0.0,11,530.70856,0,3
5,12,890.1356934838005,102.59719694211867,0,107,16,10988,0.0,11,530.70856,0,4
6,13,1008.9335087082728,102.42761248185776,0,107,16,11024,0.0,11,530.70856,0,5
7,14,1127.4993234100136,102.44366260712675,0,107,16,11085,0.0,11,530.70856,0,6
8,18,1246.0608537693006,102.49019073569482,0,107,16,11010,0.0,11,530.70856,0,7
9,19,1364.951642170205,102.43531119579023,0,107,16,11022,0.0,11,530.70856,0,8
10,20,1483.5009922424679,102.43875157856756,0,107,16,11086,0.0,11,530.70856,0,9
11,21,1839.5160970330958,102.43403372711697,0,107,16,11089,0.0,11,530.70856,0,10
12,22,1958.0791836734693,102.42321995464853,0,107,16,11025,0.0,11,530.70856,0,11
13,23,2076.8587303033064,102.62601329811459,0,107,16,10979,0.0,11,530.70856,0,12
14,24,2195.61749276411,102.56747467438495,0,107,16,11056,0.0,11,530.70856,0,13
15,25,2314.08277425204,102.39945602901179,0,107,16,11030,0.0,11,530.70856,0,14
16,26,2433.304308635298,102.40265008112493,0,107,16,11094,0.0,11,530.70856,0,15
17,46,355.58359735674844,205.3889743821852,0,107,16,11047,0.0,11,530.70856,1,0
18,47,474.56583726843445,205.5518525245187,0,107,16,11012,0.0,11,530.70856,1,1
19,48,593.4587230950867,205.538098265371,0,107,16,11011,0.0,11,530.70856,1,2
20,49,712.0221044939715,205.5536170990135,0,107,16,10948,0.0,11,530.70856,1,3
21,50,830.9061101470454,205.55731116996986,0,107,16,10949,0.0,11,530.70856,1,4
22,51,949.4713468349833,205.548088275361,0,107,16,11011,0.0,11,530.70856,1,5
23,52,1068.0293204238217,205.55316039459262,0,107,16,10948,0.0,11,530.70856,1,6
24,53,1186.9157683171934,205.55234788964006,0,107,16,10946,0.0,11,530.70856,1,7
25,54,1305.4831970935513,205.55177111716623,0,107,16,11010,0.0,11,530.70856,1,8
26,55,1424.0373584216295,205.54229082937522,0,107,16,10948,0.0,11,530.70856,1,9
27,56,1543.0423944687045,205.3616266375546,0,107,16,10992,0.0,11,530.70856,1,10
28,45,1661.5070739839596,205.1790574029017,0,107,16,11097,0.0,11,530.70856,1,11
29,57,1779.9584812892651,205.3979786943458,0,107,16,10983,0.0,11,530.70856,1,12
30,58,1898.9332298136646,205.55443916697115,0,107,16,10948,0.0,11,530.70856,1,13
31,59,2017.5002270869288,205.54746116813516,0,107,16,11009,0.0,11,530.70856,1,14
32,60,2136.0621174751072,205.55613410066684,0,107,16,10947,0.0,11,530.70856,1,15
